id,customer_id,vehicle_id,sale_date,sale_price,payment_method
2825,204,28,5/21/2023,94370.05,Cash
2826,1192,27,4/2/2023,74979.53,Credit Card
2827,1805,4,3/4/2024,68705.24,Cash
2828,1790,34,2/13/2024,46907.25,Cash
2829,2160,33,10/17/2023,44995.39,Credit Card
2830,1889,40,12/20/2023,98226.97,Cash
2831,1078,24,3/12/2024,85523.21,Online Transfer
2832,1234,1,3/12/2024,30539.58,Credit Card
2833,2120,19,5/29/2023,42167.77,Online Transfer
2834,1368,18,3/11/2024,56846.41,Credit Card
2835,788,32,9/19/2023,30171.5,Credit Card
2836,1764,26,8/18/2023,55874.37,Cash
2837,32,32,3/22/2024,39064.07,Credit Card
2838,513,35,2/3/2024,53318.09,Credit Card
2839,2285,29,9/2/2023,58937.97,Online Transfer
2840,2384,37,11/29/2023,76752.28,Cash
2841,1886,6,9/8/2023,69823.79,Credit Card
2842,1726,4,11/19/2023,55276.55,Cash
2843,414,40,12/20/2023,53405.78,Credit Card
2844,1544,10,2/7/2024,44783.95,Credit Card
2845,1387,24,8/1/2023,81555.07,Online Transfer
2846,1109,38,6/10/2023,81599.48,Credit Card
2847,2383,39,5/20/2023,30057.87,Credit Card
2848,321,21,12/17/2023,82004.97,Online Transfer
2849,1080,16,7/15/2023,79724.47,Credit Card
2850,121,31,12/29/2023,78078.79,Credit Card
2851,1950,14,8/23/2023,74686.53,Credit Card
2852,876,30,3/15/2024,46322.82,Cash
2853,1670,20,2/8/2024,83342.12,Credit Card
2854,2168,2,9/7/2023,81269.76,Credit Card
2855,2362,1,3/30/2023,34193.48,Cash
2856,1197,9,12/22/2023,69893.51,Credit Card
2857,560,3,10/13/2023,39599.64,Credit Card
2858,2347,17,9/27/2023,72148.0,Cash
2859,2409,28,10/30/2023,40626.02,Online Transfer
2860,635,19,10/24/2023,61828.38,Online Transfer
2861,426,33,5/18/2023,84644.65,Credit Card
2862,2495,34,2/22/2024,73837.13,Online Transfer
2863,2304,27,12/2/2023,60644.82,Cash
2864,2085,11,8/22/2023,78817.59,Credit Card
2865,892,7,5/31/2023,74231.35,Online Transfer
2866,979,13,12/25/2023,33028.84,Online Transfer
2867,678,25,4/15/2023,35650.78,Credit Card
2868,61,12,8/29/2023,95957.5,Credit Card
2869,1153,18,11/4/2023,43902.45,Online Transfer
2870,851,8,8/10/2023,93313.15,Online Transfer
2871,1741,22,3/17/2024,72072.83,Credit Card
2872,258,15,8/3/2023,40534.9,Online Transfer
2873,2086,36,7/24/2023,35357.74,Credit Card
2874,196,5,10/8/2023,56908.28,Credit Card
2875,936,23,11/17/2023,35842.21,Online Transfer
2876,2488,17,12/3/2023,88897.46,Credit Card
2877,331,34,1/30/2024,43065.95,Credit Card
2878,990,1,8/5/2023,53116.58,Cash
2879,1895,32,2/11/2024,68038.88,Online Transfer
2880,670,26,12/12/2023,37274.98,Online Transfer
2881,927,29,4/23/2023,55048.13,Online Transfer
2882,474,5,12/20/2023,50175.42,Credit Card
2883,921,10,4/20/2023,46046.74,Online Transfer
2884,768,4,7/4/2023,51192.59,Online Transfer
2885,448,35,3/18/2024,41306.14,Credit Card
2886,985,6,8/19/2023,79544.89,Credit Card
2887,2358,15,4/6/2023,43313.3,Credit Card
2888,2150,33,1/9/2024,92553.29,Credit Card
2889,1188,40,1/28/2024,57587.43,Online Transfer
2890,46,25,1/17/2024,85696.83,Online Transfer
2891,2011,18,2/13/2024,32126.27,Credit Card
2892,1965,12,6/4/2023,98092.67,Credit Card
2893,799,27,12/10/2023,53837.52,Credit Card
2894,636,7,11/28/2023,75928.18,Credit Card
2895,1324,20,10/23/2023,96831.08,Credit Card
2896,807,19,4/12/2023,30237.35,Online Transfer
2897,284,8,7/26/2023,53144.74,Cash
2898,1132,40,5/19/2023,91479.0,Cash
2899,169,7,7/2/2023,41687.5,Credit Card
2900,105,25,6/23/2023,72089.71,Online Transfer
2901,1888,32,1/14/2024,54861.58,Online Transfer
2902,156,37,4/8/2023,70373.42,Online Transfer
2903,685,19,6/5/2023,41916.03,Credit Card
2904,592,18,10/6/2023,47119.1,Online Transfer
2905,1597,39,6/3/2023,52014.85,Credit Card
2906,1323,16,12/25/2023,40358.49,Online Transfer
2907,1053,11,6/14/2023,62246.05,Credit Card
2908,20,33,1/29/2024,75731.06,Credit Card
2909,243,10,4/26/2023,56656.06,Credit Card
2910,650,24,5/12/2023,59669.37,Credit Card
2911,1085,30,5/6/2023,80917.89,Credit Card
2912,566,21,9/26/2023,44773.32,Cash
2913,1870,3,3/17/2024,32572.38,Credit Card
2914,515,35,3/18/2024,48621.13,Credit Card
2915,2390,36,6/27/2023,30787.52,Credit Card
2916,861,14,8/8/2023,75487.64,Credit Card
2917,2153,2,12/14/2023,55889.85,Credit Card
2918,264,20,1/27/2024,39165.94,Online Transfer
2919,1435,5,6/8/2023,78161.23,Credit Card
2920,876,1,4/24/2023,63350.78,Credit Card
2921,2373,28,11/8/2023,97403.33,Online Transfer
2922,1460,4,2/29/2024,66746.6,Credit Card
2923,2287,9,8/31/2023,50865.8,Credit Card
2924,644,34,7/11/2023,43177.06,Credit Card
2925,1728,13,4/3/2023,58346.88,Credit Card
2926,1008,22,9/29/2023,83571.71,Online Transfer
2927,2135,15,8/15/2023,51489.15,Online Transfer
2928,1396,27,8/27/2023,33585.5,Credit Card
2929,1274,29,5/10/2023,50488.62,Online Transfer
2930,1978,23,2/7/2024,53858.0,Cash
2931,2299,38,11/26/2023,54812.62,Credit Card
2932,504,6,1/17/2024,53669.41,Online Transfer
2933,781,26,9/25/2023,49887.99,Cash
2934,208,17,2/5/2024,81410.43,Online Transfer
2935,824,31,5/14/2023,84287.27,Credit Card
2936,154,12,3/17/2024,68089.01,Online Transfer
2937,949,28,4/7/2023,80297.25,Credit Card
2938,811,27,11/4/2023,55507.02,Cash
2939,1349,20,2/7/2024,51076.62,Credit Card
2940,2372,36,12/23/2023,89834.23,Online Transfer
2941,1936,30,11/4/2023,38108.96,Cash
2942,2218,9,12/4/2023,62945.49,Cash
2943,440,5,11/29/2023,63889.73,Cash
2944,1580,11,2/17/2024,89171.26,Online Transfer
2945,1642,12,3/29/2023,93680.19,Online Transfer
2946,1192,4,2/10/2024,50426.44,Credit Card
2947,1403,25,4/30/2023,54962.85,Credit Card
2948,676,38,12/27/2023,42150.62,Credit Card
2949,490,8,10/14/2023,50198.8,Online Transfer
2950,2045,15,4/30/2023,31522.76,Credit Card
2951,2498,26,12/1/2023,64791.91,Credit Card
2952,1367,2,7/22/2023,92731.23,Credit Card
2953,279,16,10/23/2023,53509.38,Credit Card
2954,466,33,12/14/2023,69475.56,Cash
2955,1539,10,12/13/2023,82570.17,Cash
2956,313,13,1/10/2024,33394.36,Online Transfer
2957,1503,18,6/15/2023,88842.57,Credit Card
2958,1256,24,12/24/2023,58931.61,Online Transfer
2959,487,39,5/26/2023,74057.69,Credit Card
2960,2266,21,7/1/2023,37049.66,Cash
2961,1793,7,12/18/2023,89232.69,Online Transfer
2962,469,22,2/21/2024,31630.48,Credit Card
2963,425,40,8/31/2023,80238.57,Online Transfer
2964,1866,35,10/10/2023,51333.11,Credit Card
2965,1365,1,9/8/2023,54673.72,Online Transfer
2966,568,32,7/19/2023,56257.92,Online Transfer
2967,775,29,11/21/2023,80113.08,Online Transfer
2968,41,3,6/23/2023,57165.39,Credit Card
2969,665,31,11/19/2023,73057.65,Cash
2970,1391,6,3/5/2024,53718.39,Online Transfer
2971,1339,19,2/27/2024,73891.97,Credit Card
2972,1913,17,9/1/2023,55875.84,Online Transfer
2973,1694,37,8/26/2023,40314.97,Online Transfer
2974,2384,34,2/24/2024,43622.04,Credit Card
2975,519,14,1/1/2024,30737.98,Online Transfer
2976,1017,23,7/14/2023,72874.66,Credit Card
2977,1871,31,4/25/2023,53477.55,Credit Card
2978,2188,5,11/26/2023,71595.18,Credit Card
2979,2298,32,3/28/2023,84356.32,Credit Card
2980,1592,30,6/6/2023,76234.52,Credit Card
2981,1968,33,9/25/2023,30828.97,Online Transfer
2982,2047,9,6/11/2023,82235.03,Online Transfer
2983,320,18,7/19/2023,78628.85,Cash
2984,272,26,5/26/2023,71010.87,Credit Card
2985,53,8,10/6/2023,50211.75,Online Transfer
2986,1038,11,3/9/2024,48903.81,Online Transfer
2987,1377,36,4/13/2023,67668.27,Credit Card
2988,904,24,7/23/2023,72001.59,Credit Card
2989,1328,4,3/21/2024,95451.2,Cash
2990,144,21,6/22/2023,79098.94,Cash
2991,1874,12,6/7/2023,70406.72,Credit Card
2992,2064,27,6/30/2023,95168.13,Credit Card
2993,2151,17,5/1/2023,46887.29,Online Transfer
2994,2119,7,6/19/2023,60797.78,Online Transfer
2995,1552,13,1/30/2024,65485.6,Credit Card
2996,98,38,2/10/2024,53409.88,Online Transfer
2997,1611,14,8/7/2023,34623.68,Credit Card
2998,2025,3,9/15/2023,86228.45,Credit Card
2999,917,34,11/13/2023,91108.11,Credit Card
3000,1992,1,3/28/2023,52891.14,Credit Card
3001,931,37,7/20/2023,47268.62,Online Transfer
3002,557,40,11/12/2023,41481.96,Credit Card
3003,1619,28,8/31/2023,98355.28,Online Transfer
3004,712,25,12/20/2023,69977.09,Cash
3005,1571,39,6/29/2023,56189.75,Credit Card
3006,1855,15,2/14/2024,90206.45,Online Transfer
3007,1649,6,5/19/2023,45117.33,Cash
3008,2385,35,5/7/2023,70068.09,Cash
3009,826,19,6/29/2023,78179.42,Credit Card
3010,1185,2,11/23/2023,50448.51,Cash
3011,963,29,6/2/2023,63546.62,Credit Card
3012,560,22,7/29/2023,43447.98,Online Transfer
3013,446,10,9/19/2023,93677.29,Credit Card
3014,1050,20,3/5/2024,55579.43,Cash
3015,186,23,6/1/2023,74156.18,Credit Card
3016,271,16,5/21/2023,62228.5,Online Transfer
3017,795,2,7/29/2023,85147.58,Cash
3018,962,4,5/15/2023,54162.24,Cash
3019,542,30,11/3/2023,94734.12,Online Transfer
3020,1725,22,6/16/2023,53181.56,Online Transfer
3021,216,21,12/7/2023,61018.66,Cash
3022,835,10,12/18/2023,79697.01,Credit Card
3023,1790,5,1/12/2024,83748.05,Cash
3024,1070,23,2/18/2024,60584.59,Credit Card
3025,496,36,11/12/2023,54078.87,Credit Card
3026,2346,19,9/14/2023,47431.39,Online Transfer
3027,2129,27,2/21/2024,37200.64,Credit Card
3028,758,11,10/5/2023,85004.75,Credit Card
3029,330,13,8/23/2023,32574.78,Credit Card
3030,2217,17,11/2/2023,99486.86,Online Transfer
3031,2466,16,10/17/2023,76188.93,Cash
3032,2043,28,5/24/2023,46823.81,Online Transfer
3033,1464,34,10/27/2023,83824.89,Cash
3034,382,39,10/16/2023,34610.31,Online Transfer
3035,910,25,7/3/2023,57595.91,Credit Card
3036,2028,37,10/21/2023,52685.57,Cash
3037,1094,18,6/17/2023,97315.03,Credit Card
3038,616,7,11/2/2023,72464.23,Cash
3039,1376,15,10/28/2023,73810.6,Credit Card
3040,1153,24,3/11/2024,48028.15,Online Transfer
3041,1651,40,12/28/2023,98345.89,Credit Card
3042,583,33,8/19/2023,43102.98,Credit Card
3043,769,9,9/30/2023,46521.35,Online Transfer
3044,1447,3,12/13/2023,98740.06,Online Transfer
3045,1223,12,3/31/2023,42432.43,Online Transfer
3046,1211,38,10/12/2023,47807.91,Credit Card
3047,1547,20,1/3/2024,76252.82,Online Transfer
3048,1231,1,9/20/2023,86348.03,Credit Card
3049,1933,29,9/24/2023,66564.29,Credit Card
3050,2406,31,7/31/2023,32573.62,Online Transfer
3051,380,8,5/6/2023,59405.02,Online Transfer
3052,567,26,10/15/2023,68179.69,Credit Card
3053,1196,35,6/23/2023,37992.67,Online Transfer
3054,2439,32,11/27/2023,78608.86,Cash
3055,7,6,9/23/2023,32236.31,Credit Card
3056,2118,14,9/4/2023,55724.9,Credit Card
3057,460,16,5/28/2023,63580.56,Credit Card
3058,2343,39,4/28/2023,43595.38,Credit Card
3059,734,10,1/28/2024,50386.68,Credit Card
3060,1744,13,4/14/2023,49737.06,Online Transfer
3061,909,27,7/19/2023,88487.94,Credit Card
3062,2161,24,3/19/2024,34595.98,Credit Card
3063,1583,14,9/27/2023,40277.73,Cash
3064,2249,11,2/8/2024,81926.97,Credit Card
3065,1252,23,1/25/2024,41176.75,Online Transfer
3066,655,6,9/10/2023,88166.32,Online Transfer
3067,908,31,5/19/2023,40731.81,Credit Card
3068,2458,22,9/12/2023,54293.01,Cash
3069,319,15,1/27/2024,45940.51,Cash
3070,2166,32,4/18/2023,89192.96,Credit Card
3071,935,17,6/8/2023,45887.5,Online Transfer
3072,1090,33,11/26/2023,40861.0,Credit Card
3073,471,29,5/28/2023,64031.89,Credit Card
3074,2272,5,6/15/2023,81804.01,Cash
3075,1504,36,1/1/2024,68377.11,Cash
3076,994,20,3/21/2024,47115.61,Credit Card
3077,506,2,5/9/2023,50860.32,Cash
3078,1195,21,2/24/2024,88134.92,Online Transfer
3079,696,12,9/7/2023,98703.79,Online Transfer
3080,2344,5,1/13/2024,70239.54,Credit Card
3081,997,11,6/21/2023,53675.41,Cash
3082,611,31,9/24/2023,30326.08,Cash
3083,253,7,3/28/2023,36840.91,Credit Card
3084,1006,18,4/15/2023,58394.71,Credit Card
3085,1164,16,10/19/2023,67233.12,Cash
3086,1389,9,4/5/2023,36058.04,Cash
3087,1559,14,9/17/2023,44954.23,Online Transfer
3088,565,23,2/20/2024,64060.58,Online Transfer
3089,801,34,6/24/2023,48195.45,Online Transfer
3090,373,24,6/22/2023,74635.71,Online Transfer
3091,399,30,9/29/2023,97876.34,Credit Card
3092,1199,28,3/12/2024,60442.4,Credit Card
3093,2271,27,11/6/2023,81897.69,Credit Card
3094,210,37,6/5/2023,58667.52,Online Transfer
3095,650,19,3/8/2024,45228.36,Online Transfer
3096,1653,4,6/5/2023,66519.25,Cash
3097,1430,33,2/15/2024,79322.71,Credit Card
3098,1895,3,12/7/2023,85289.78,Credit Card
3099,1828,38,11/22/2023,72538.94,Credit Card
3100,2198,13,12/24/2023,94371.4,Credit Card
3101,2110,35,5/2/2023,83566.26,Credit Card
3102,831,1,3/12/2024,49300.4,Credit Card
3103,1271,2,8/19/2023,73959.57,Credit Card
3104,1881,25,5/1/2023,33863.06,Cash
3105,1336,10,5/29/2023,94213.26,Credit Card
3106,922,40,1/16/2024,96582.46,Credit Card
3107,294,20,7/18/2023,93273.16,Online Transfer
3108,1512,36,11/6/2023,97267.52,Online Transfer
3109,139,32,8/9/2023,80310.98,Credit Card
3110,2382,26,4/3/2023,78686.74,Cash
3111,2225,39,8/20/2023,59005.48,Credit Card
3112,1875,29,12/23/2023,33806.95,Online Transfer
3113,443,15,5/13/2023,88288.25,Credit Card
3114,1545,8,3/13/2024,67618.95,Online Transfer
3115,2165,22,11/27/2023,43236.58,Online Transfer
3116,918,17,3/13/2024,38835.38,Online Transfer
3117,1796,6,9/20/2023,63377.28,Credit Card
3118,356,14,2/13/2024,53809.1,Online Transfer
3119,2374,7,5/26/2023,62502.84,Credit Card
3120,1736,8,2/21/2024,61553.03,Credit Card
3121,648,13,2/17/2024,56403.51,Online Transfer
3122,1872,16,9/7/2023,75330.12,Credit Card
3123,304,32,10/12/2023,91436.71,Cash
3124,2247,24,4/26/2023,40657.56,Cash
3125,1050,37,2/25/2024,49833.26,Online Transfer
3126,2463,39,1/26/2024,31658.74,Online Transfer
3127,2405,6,9/16/2023,32498.32,Online Transfer
3128,1976,34,6/4/2023,52251.93,Credit Card
3129,1177,31,8/13/2023,53862.41,Online Transfer
3130,2112,21,8/13/2023,74244.78,Credit Card
3131,1506,19,12/21/2023,66192.54,Credit Card
3132,992,11,8/14/2023,30365.37,Credit Card
3133,474,17,10/1/2023,61544.82,Cash
3134,1696,20,11/29/2023,39187.17,Online Transfer
3135,244,35,7/7/2023,72990.01,Credit Card
3136,529,9,2/10/2024,95934.13,Online Transfer
3137,238,30,4/25/2023,78978.84,Cash
3138,1937,22,8/28/2023,60609.85,Credit Card
3139,80,3,5/12/2023,96909.33,Cash
3140,1011,12,8/9/2023,81096.95,Credit Card
3141,1854,27,6/28/2023,88147.02,Credit Card
3142,2005,26,3/2/2024,58573.68,Online Transfer
3143,224,29,7/5/2023,90110.02,Online Transfer
3144,2042,15,4/23/2023,52731.31,Online Transfer
3145,1578,2,8/10/2023,75866.65,Credit Card
3146,484,33,1/28/2024,65867.8,Credit Card
3147,662,28,12/29/2023,83934.68,Online Transfer
3148,2498,38,4/19/2023,71128.27,Credit Card
3149,589,18,4/14/2023,69146.77,Online Transfer
3150,1426,25,10/18/2023,59688.05,Credit Card
3151,1734,40,9/29/2023,82379.8,Credit Card
3152,588,5,2/22/2024,96879.09,Credit Card
3153,2038,36,6/17/2023,34392.94,Credit Card
3154,326,4,5/20/2023,42285.07,Online Transfer
3155,1868,23,5/15/2023,67050.14,Online Transfer
3156,740,10,4/19/2023,89317.81,Credit Card
3157,1722,1,3/30/2023,89149.35,Credit Card
3158,469,18,9/9/2023,35776.3,Cash
3159,390,24,5/29/2023,86316.19,Credit Card
3160,1571,31,11/17/2023,46335.59,Credit Card
3161,539,8,1/13/2024,54270.55,Online Transfer
3162,1130,15,10/27/2023,66260.97,Online Transfer
3163,2383,20,12/30/2023,91035.66,Online Transfer
3164,702,27,7/16/2023,71955.73,Online Transfer
3165,2192,6,5/14/2023,76759.74,Online Transfer
3166,2250,32,7/17/2023,67540.23,Online Transfer
3167,886,25,4/30/2023,33639.45,Online Transfer
3168,514,9,8/13/2023,58437.73,Online Transfer
3169,279,40,3/8/2024,69806.02,Online Transfer
3170,901,39,11/24/2023,74593.99,Credit Card
3171,766,34,7/27/2023,47621.12,Cash
3172,2131,7,9/30/2023,35825.09,Cash
3173,1580,28,12/16/2023,87861.23,Cash
3174,1801,35,3/14/2024,68858.65,Online Transfer
3175,1318,4,1/26/2024,88866.69,Online Transfer
3176,2134,36,8/31/2023,83234.37,Online Transfer
3177,509,14,4/15/2023,36835.31,Cash
3178,2274,16,11/27/2023,45741.89,Online Transfer
3179,2006,19,12/30/2023,39087.95,Credit Card
3180,1995,37,12/26/2023,76657.27,Credit Card
3181,1440,22,12/30/2023,85216.32,Credit Card
3182,4,12,5/14/2023,69897.78,Cash
3183,1805,3,1/3/2024,35872.09,Cash
3184,1988,11,7/23/2023,60998.05,Online Transfer
3185,1791,1,1/15/2024,90030.48,Cash
3186,2068,38,1/2/2024,41403.02,Credit Card
3187,2301,17,5/20/2023,32749.54,Online Transfer
3188,234,23,1/11/2024,34493.91,Online Transfer
3189,1752,21,9/21/2023,34828.44,Online Transfer
3190,643,30,5/8/2023,37696.56,Credit Card
3191,1110,2,12/31/2023,61962.29,Credit Card
3192,258,29,5/16/2023,84253.73,Credit Card
3193,923,5,11/29/2023,73182.1,Credit Card
3194,498,13,10/6/2023,99375.96,Cash
3195,1165,33,5/4/2023,81823.59,Cash
3196,1639,26,11/18/2023,57894.61,Credit Card
3197,1024,10,5/24/2023,62600.75,Credit Card
3198,877,13,4/29/2023,70408.2,Credit Card
3199,1105,11,5/5/2023,68580.46,Online Transfer
3200,1753,26,12/22/2023,61547.53,Cash
3201,606,35,2/26/2024,81822.44,Credit Card
3202,2026,19,5/19/2023,48537.41,Cash
3203,1473,15,6/13/2023,78018.18,Cash
3204,693,25,9/12/2023,92015.29,Credit Card
3205,976,1,7/11/2023,31980.2,Online Transfer
3206,1933,18,1/26/2024,94898.51,Credit Card
3207,412,12,11/17/2023,73630.0,Credit Card
3208,605,16,2/11/2024,57920.26,Credit Card
3209,1928,37,2/19/2024,53585.56,Cash
3210,1633,27,8/22/2023,58762.83,Credit Card
3211,1965,30,6/27/2023,68857.05,Credit Card
3212,2365,40,7/7/2023,82778.21,Credit Card
3213,764,7,8/8/2023,68727.32,Credit Card
3214,1435,36,11/3/2023,43772.52,Credit Card
3215,2266,24,3/9/2024,41272.29,Cash
3216,2236,14,3/26/2023,93459.47,Online Transfer
3217,1274,31,2/20/2024,64457.16,Credit Card
3218,364,33,9/7/2023,86095.48,Credit Card
3219,289,28,8/10/2023,58031.99,Credit Card
3220,1550,23,2/26/2024,30721.09,Credit Card
3221,865,20,4/16/2023,38943.44,Credit Card
3222,822,32,12/1/2023,31787.15,Credit Card
3223,1307,21,10/29/2023,46795.11,Credit Card
3224,621,5,11/28/2023,63000.7,Credit Card
3225,1673,8,12/24/2023,89799.79,Cash
3226,2201,2,1/4/2024,47250.09,Online Transfer
3227,17,3,8/14/2023,94339.12,Online Transfer
3228,1351,29,4/4/2023,82764.74,Online Transfer
3229,564,9,11/18/2023,30461.8,Credit Card
3230,1964,34,11/26/2023,83358.64,Credit Card
3231,1361,6,12/7/2023,82061.86,Online Transfer
3232,1850,10,9/15/2023,85481.62,Cash
3233,814,22,8/1/2023,76796.39,Cash
3234,1309,39,12/22/2023,52346.96,Online Transfer
3235,1804,4,9/29/2023,55235.3,Online Transfer
3236,1425,17,1/17/2024,62312.27,Cash
3237,1179,38,9/23/2023,99918.03,Online Transfer
3238,2410,14,2/28/2024,75856.7,Credit Card
3239,2158,24,3/16/2024,35077.7,Online Transfer
3240,2399,29,12/29/2023,40760.52,Credit Card
3241,1963,20,8/21/2023,62703.46,Online Transfer
3242,1676,37,9/13/2023,88383.07,Credit Card
3243,228,4,3/1/2024,59262.96,Cash
3244,570,10,4/1/2023,39882.5,Credit Card
3245,2355,5,5/9/2023,93933.09,Online Transfer
3246,2077,2,7/1/2023,76620.79,Online Transfer
3247,1172,31,8/25/2023,35768.82,Online Transfer
3248,966,26,2/27/2024,84451.15,Cash
3249,84,6,2/6/2024,78640.43,Online Transfer
3250,717,27,7/6/2023,89147.32,Cash
3251,2067,12,4/21/2023,44304.68,Cash
3252,2094,38,2/16/2024,35897.77,Credit Card
3253,1644,34,1/14/2024,75022.66,Cash
3254,2057,16,3/3/2024,46097.93,Online Transfer
3255,1029,21,2/18/2024,80484.93,Credit Card
3256,695,7,11/24/2023,71253.08,Cash
3257,2116,8,12/14/2023,87477.19,Cash
3258,808,17,3/7/2024,37637.47,Online Transfer
3259,1453,23,6/23/2023,71490.48,Online Transfer
3260,865,9,9/21/2023,93249.65,Cash
3261,1989,17,9/12/2023,81602.45,Cash
3262,1894,37,6/26/2023,50965.47,Online Transfer
3263,2316,15,11/2/2023,66367.54,Credit Card
3264,2249,36,10/22/2023,68212.25,Credit Card
3265,737,19,1/28/2024,98213.86,Credit Card
3266,1566,26,8/22/2023,59001.2,Online Transfer
3267,2062,21,8/27/2023,52150.71,Cash
3268,178,35,8/27/2023,87871.55,Credit Card
3269,1059,1,12/16/2023,68425.32,Online Transfer
3270,2474,3,5/30/2023,73803.24,Online Transfer
3271,1208,12,12/2/2023,91298.76,Credit Card
3272,366,30,9/4/2023,59455.3,Credit Card
3273,534,6,2/25/2024,77140.81,Cash
3274,790,31,4/28/2023,98266.22,Cash
3275,2183,29,1/23/2024,99193.53,Online Transfer
3276,651,27,5/1/2023,70517.83,Credit Card
3277,584,38,9/18/2023,56809.1,Cash
3278,2244,32,1/7/2024,47739.62,Online Transfer
3279,999,34,7/8/2023,91386.45,Online Transfer
3280,414,11,7/25/2023,43635.44,Online Transfer
3281,2079,7,10/28/2023,94145.44,Cash
3282,189,20,10/27/2023,65688.76,Credit Card
3283,1498,14,3/17/2024,94377.42,Credit Card
3284,678,25,8/20/2023,95021.55,Credit Card
3285,1653,16,11/17/2023,50931.9,Credit Card
3286,342,18,5/4/2023,76720.92,Online Transfer
3287,255,39,7/31/2023,70002.83,Credit Card
3288,854,5,9/23/2023,47344.07,Credit Card
3289,2057,40,2/5/2024,55421.83,Credit Card
3290,1302,24,9/7/2023,67969.47,Credit Card
3291,1153,22,1/19/2024,57051.37,Credit Card
3292,1674,10,4/7/2023,70606.86,Credit Card
3293,200,13,10/20/2023,66089.88,Online Transfer
3294,195,2,8/13/2023,95835.74,Online Transfer
3295,2155,33,4/19/2023,54498.2,Cash
3296,1187,4,1/14/2024,76954.01,Credit Card
3297,731,28,12/27/2023,74209.24,Cash
3298,198,8,4/12/2023,90883.82,Credit Card
3299,445,19,1/13/2024,97110.77,Cash
3300,2445,17,9/18/2023,63982.67,Online Transfer
3301,1176,11,10/25/2023,51538.9,Credit Card
3302,2270,3,10/14/2023,33280.13,Credit Card
3303,1328,7,4/20/2023,94881.01,Cash
3304,1142,33,4/29/2023,49283.41,Credit Card
3305,711,13,7/28/2023,78499.8,Credit Card
3306,158,25,7/17/2023,90603.38,Credit Card
3307,869,39,5/12/2023,77237.75,Credit Card
3308,1243,14,7/19/2023,51241.75,Credit Card
3309,1014,37,7/1/2023,93499.74,Online Transfer
3310,1634,26,7/26/2023,82838.2,Credit Card
3311,805,36,7/26/2023,97009.01,Credit Card
3312,607,8,2/1/2024,57303.66,Online Transfer
3313,590,27,10/9/2023,93049.7,Cash
3314,759,29,2/28/2024,77739.51,Credit Card
3315,282,12,7/26/2023,61311.7,Online Transfer
3316,2008,9,2/1/2024,34248.26,Online Transfer
3317,1228,35,6/26/2023,92143.35,Credit Card
3318,2052,5,12/24/2023,82018.58,Online Transfer
3319,1871,16,7/20/2023,54153.27,Cash
3320,452,21,12/8/2023,87421.18,Credit Card
3321,1985,18,12/4/2023,85693.81,Credit Card
3322,1818,31,4/17/2023,55190.23,Online Transfer
3323,1157,10,6/28/2023,46610.51,Online Transfer
3324,1113,22,12/27/2023,38691.69,Credit Card
3325,1789,20,5/17/2023,43209.62,Cash
3326,907,1,7/8/2023,41233.71,Cash
3327,1443,2,4/6/2023,92291.18,Online Transfer
3328,40,38,8/10/2023,49684.33,Credit Card
3329,127,40,5/12/2023,70359.88,Credit Card
3330,2032,30,10/29/2023,74025.23,Online Transfer
3331,2090,28,2/1/2024,31701.55,Credit Card
3332,1644,32,5/31/2023,78926.7,Online Transfer
3333,2041,4,11/30/2023,66956.64,Cash
3334,141,15,9/27/2023,81366.38,Credit Card
3335,229,34,5/7/2023,35964.28,Credit Card
3336,394,24,5/5/2023,87595.13,Online Transfer
3337,373,23,2/3/2024,65633.82,Online Transfer
3338,226,6,10/11/2023,82939.0,Cash
3339,840,30,3/10/2024,83759.53,Credit Card
3340,1515,39,2/21/2024,54274.22,Credit Card
3341,1876,18,5/18/2023,84973.2,Credit Card
3342,2120,2,2/19/2024,94451.37,Online Transfer
3343,895,8,3/4/2024,48469.99,Credit Card
3344,1945,31,12/14/2023,40971.4,Online Transfer
3345,533,32,1/3/2024,70345.01,Online Transfer
3346,874,36,5/30/2023,32146.25,Credit Card
3347,193,25,3/2/2024,89295.51,Credit Card
3348,1389,33,7/29/2023,64126.33,Credit Card
3349,1129,38,4/4/2023,91463.57,Credit Card
3350,549,1,11/25/2023,49567.04,Online Transfer
3351,1499,9,6/11/2023,89613.03,Credit Card
3352,363,37,6/20/2023,69086.88,Online Transfer
3353,2263,17,6/5/2023,73147.31,Online Transfer
3354,809,5,10/28/2023,72917.63,Online Transfer
3355,2355,10,5/11/2023,38380.88,Credit Card
3356,868,35,9/16/2023,62082.16,Online Transfer
3357,1262,7,8/13/2023,95614.96,Online Transfer
3358,736,40,4/24/2023,38175.4,Cash
3359,638,6,10/16/2023,66773.43,Credit Card
3360,2446,27,9/25/2023,71932.57,Online Transfer
3361,1253,12,11/20/2023,51590.85,Credit Card
3362,187,4,10/31/2023,76517.74,Credit Card
3363,1967,23,5/7/2023,62796.89,Cash
3364,2189,28,9/10/2023,59252.43,Online Transfer
3365,866,26,3/19/2024,99028.07,Credit Card
3366,1401,22,1/14/2024,83959.57,Online Transfer
3367,2328,34,3/29/2023,43103.7,Credit Card
3368,192,19,11/18/2023,67248.66,Credit Card
3369,1561,24,3/6/2024,41624.57,Cash
3370,1718,15,8/30/2023,58278.24,Credit Card
3371,395,3,3/3/2024,48319.51,Credit Card
